seqnames,start,end,width,strand,name,Score,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,156054497,156054997,501,*,BRCA_11788,35.02724916,Promoter (<=1kb),1,156054782,156058506,3725,1,28956,ENST00000368305.9,0,ENSG00000116586,LAMTOR2,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2"
chr1,1615162,1615662,501,*,BRCA_238,34.93521834,Promoter (<=1kb),1,1615454,1630604,15151,1,142678,ENST00000479659.5,0,ENSG00000197530,MIB2,MIB E3 ubiquitin protein ligase 2
chr1,203795330,203795830,501,*,BRCA_16535,34.90197669,Promoter (<=1kb),1,203795623,203854124,58502,1,100381270,ENST00000550078.3,0,ENSG00000257315,ZBED6,zinc finger BED-type containing 6
chr1,160262303,160262803,501,*,BRCA_12385,34.88391216,Promoter (<=1kb),1,160240298,160262407,22110,2,50717,ENST00000419626.1,0,ENSG00000132716,DCAF8,DDB1 and CUL4 associated factor 8
chr1,154974707,154975207,501,*,BRCA_11435,34.81356746,Promoter (<=1kb),1,154975032,154979125,4094,1,1163,ENST00000477676.6,0,ENSG00000173207,CKS1B,CDC28 protein kinase regulatory subunit 1B
chr1,150487088,150487588,501,*,BRCA_10552,34.67245358,Promoter (<=1kb),1,150487414,150507258,19845,1,80222,ENST00000369054.6,0,ENSG00000143374,TARS2,"threonyl-tRNA synthetase 2, mitochondrial"
chr1,145858865,145859365,501,*,BRCA_10132,34.60758807,Promoter (<=1kb),1,145854610,145859035,4426,2,10401,ENST00000498436.2,0,ENSG00000131788,PIAS3,protein inhibitor of activated STAT 3
chr1,176207342,176207842,501,*,BRCA_14186,34.440673,Promoter (<=1kb),1,175944831,176207286,262456,2,64326,ENST00000367669.8,-56,ENSG00000143207,COP1,COP1 E3 ubiquitin ligase
chr1,36149402,36149902,501,*,BRCA_4316,34.40480356,Promoter (<=1kb),1,36136945,36149451,12507,2,27095,ENST00000373163.5,0,ENSG00000054116,TRAPPC3,trafficking protein particle complex subunit 3
chr1,10032549,10033049,501,*,BRCA_1224,34.27636678,Promoter (<=1kb),1,10032832,10180367,147536,1,10277,ENST00000253251.12,0,ENSG00000130939,UBE4B,ubiquitination factor E4B
chr1,182839012,182839512,501,*,BRCA_14807,34.1579101,Promoter (<=1kb),1,182839347,182887982,48636,1,1660,ENST00000367549.4,0,ENSG00000135829,DHX9,DExH-box helicase 9
chr1,150579488,150579988,501,*,BRCA_10610,33.9867598,Promoter (<=1kb),1,150577070,150579530,2461,2,4170,ENST00000307940.3,0,ENSG00000143384,MCL1,"MCL1 apoptosis regulator, BCL2 family member"
chr1,145996432,145996932,501,*,BRCA_10197,33.91480877,Promoter (<=1kb),1,145992435,145996579,4145,2,10628,ENST00000582401.6,0,ENSG00000265972,TXNIP,thioredoxin interacting protein
chr1,246931734,246932234,501,*,BRCA_21544,33.80917502,Promoter (<=1kb),1,246839098,246931948,92851,2,25909,ENST00000648844.2,0,ENSG00000153207,AHCTF1,AT-hook containing transcription factor 1
chr1,155273288,155273788,501,*,BRCA_11650,33.78628643,Promoter (<=1kb),1,155262874,155273329,10456,2,1196,ENST00000476983.5,0,ENSG00000176444,CLK2,CDC like kinase 2
chr1,156282621,156283121,501,*,BRCA_11907,33.77563568,Promoter (<=1kb),1,156249224,156282825,33602,2,23381,ENST00000361813.5,0,ENSG00000198952,SMG5,SMG5 nonsense mediated mRNA decay factor
chr1,209805922,209806422,501,*,BRCA_17696,33.7341956,Promoter (<=1kb),1,209785617,209806142,20526,2,3664,ENST00000367021.8,0,ENSG00000117595,IRF6,interferon regulatory factor 6
chr1,85276413,85276913,501,*,BRCA_7718,33.50612536,Promoter (<=1kb),1,85269054,85276418,7365,2,8915,ENST00000649434.1,0,ENSG00000142867,BCL10,BCL10 immune signaling adaptor
chr1,209652941,209653441,501,*,BRCA_17654,33.49673417,Promoter (<=1kb),1,209614870,209652425,37556,2,3914,ENST00000356082.9,-516,ENSG00000196878,LAMB3,laminin subunit beta 3
chr1,65420154,65420654,501,*,BRCA_6943,33.45983418,Promoter (<=1kb),1,65420587,65432064,11478,1,54741,ENST00000475108.5,0,ENSG00000213625,LEPROT,leptin receptor overlapping transcript
chr1,212857959,212858459,501,*,BRCA_18110,33.42672583,Promoter (<=1kb),1,212856622,212858095,1474,2,642946,ENST00000703061.1,0,ENSG00000198468,FLVCR1-DT,FLVCR1 divergent transcript
chr1,153633750,153634250,501,*,BRCA_11193,33.27314444,Promoter (<=1kb),1,153633982,153646305,12324,1,26097,ENST00000368690.7,0,ENSG00000160679,CHTOP,chromatin target of PRMT1
chr1,156751604,156752104,501,*,BRCA_12079,33.24792549,Promoter (<=1kb),1,156742109,156751675,9567,2,3068,ENST00000357325.10,0,ENSG00000143321,HDGF,heparin binding growth factor
chr1,204411619,204412119,501,*,BRCA_16691,33.14752747,Promoter (<=1kb),1,204403381,204411817,8437,2,84919,ENST00000367188.5,0,ENSG00000158615,PPP1R15B,protein phosphatase 1 regulatory subunit 15B
chr1,244864365,244864865,501,*,BRCA_21318,33.07732793,Promoter (<=1kb),1,244845200,244864488,19289,2,3192,ENST00000640306.1,0,ENSG00000153187,HNRNPU,heterogeneous nuclear ribonucleoprotein U
chr1,246566149,246566649,501,*,BRCA_21496,33.02191821,Promoter (<=1kb),1,246540561,246566261,25701,2,64216,ENST00000366514.5,0,ENSG00000162851,TFB2M,"transcription factor B2, mitochondrial"
chr1,207822605,207823105,501,*,BRCA_17425,32.9957111,Promoter (<=1kb),1,207761899,207822654,60756,2,100128537,ENST00000710904.1,0,,MIR29B2CHG,MIR29B2 and MIR29C host gene
chr1,174159183,174159683,501,*,BRCA_13988,32.90746532,Promoter (<=1kb),1,174121638,174159287,37650,2,102724601,ENST00000430592.1,0,ENSG00000227373,RABGAP1L-DT,RABGAP1L divergent transcript
chr1,236794975,236795475,501,*,BRCA_20858,32.73102317,Promoter (<=1kb),1,236795260,236900656,105397,1,4548,ENST00000680454.1,0,ENSG00000116984,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase
chr1,2391406,2391906,501,*,BRCA_413,32.7012368,Promoter (<=1kb),1,2321253,2391554,70302,2,79906,ENST00000378531.8,0,ENSG00000116151,MORN1,MORN repeat containing 1
chr1,154982992,154983492,501,*,BRCA_11439,32.63381868,Promoter (<=1kb),1,154983338,154988132,4795,1,80308,ENST00000492620.1,0,ENSG00000160688,FLAD1,flavin adenine dinucleotide synthetase 1
chr1,158177678,158178178,501,*,BRCA_12208,32.39714757,Promoter (<=1kb),1,158178030,158186427,8398,1,912,ENST00000368171.5,0,ENSG00000158473,CD1D,CD1d molecule
chr1,185317120,185317620,501,*,BRCA_15137,32.36823764,Promoter (<=1kb),1,185296388,185317243,20856,2,10625,ENST00000367498.8,0,ENSG00000116679,IVNS1ABP,influenza virus NS1A binding protein
chr1,232629984,232630484,501,*,BRCA_20256,32.35851155,Promoter (<=1kb),1,232397966,232630109,232144,2,57568,ENST00000675407.1,0,ENSG00000116991,SIPA1L2,signal induced proliferation associated 1 like 2
chr1,154183018,154183518,501,*,BRCA_11293,32.21824204,Promoter (<=1kb),1,154157190,154183042,25853,2,7170,ENST00000651873.1,0,ENSG00000143549,TPM3,tropomyosin 3
chr1,2050038,2050538,501,*,BRCA_320,32.18105614,Promoter (<=1kb),1,2049304,2050070,767,2,105378591,ENST00000449154.1,0,ENSG00000226969,PRKCZ-DT,PRKCZ divergent transcript
chr1,241640146,241640646,501,*,BRCA_21061,32.05329425,Promoter (<=1kb),1,241594598,241640210,45613,2,23596,ENST00000478849.1,0,ENSG00000054277,OPN3,opsin 3
chr1,23368192,23368692,501,*,BRCA_2802,32.00176199,Promoter (<=1kb),1,23359975,23368386,8412,2,80818,ENST00000374608.3,0,ENSG00000125945,ZNF436,zinc finger protein 436
chr1,206635214,206635714,501,*,BRCA_17176,31.99665322,Promoter (<=1kb),1,206634184,206635433,1250,2,105372876,ENST00000688109.1,0,ENSG00000237605,DYRK3-AS1,DYRK3 antisense RNA 1
chr1,197201139,197201639,501,*,BRCA_15549,31.9465655,Promoter (<=1kb),1,197153682,197201293,47612,2,360023,ENST00000367405.5,0,ENSG00000177888,ZBTB41,zinc finger and BTB domain containing 41
chr1,161202055,161202555,501,*,BRCA_12574,31.83060734,Promoter (<=1kb),1,161202147,161214395,12249,1,4720,ENST00000392179.5,0,ENSG00000158864,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2
chr1,151909293,151909793,501,*,BRCA_10953,31.79823293,Promoter (<=1kb),1,151874055,151909502,35448,2,117145,ENST00000471464.5,0,ENSG00000159445,THEM4,thioesterase superfamily member 4
chr1,200409849,200410349,501,*,BRCA_15776,31.79401751,Promoter (<=1kb),1,200406730,200409992,3263,2,23528,ENST00000367352.3,0,ENSG00000162702,ZNF281,zinc finger protein 281
chr1,205122081,205122581,501,*,BRCA_16843,31.67145089,Promoter (<=1kb),1,205086142,205122015,35874,2,5929,ENST00000367164.1,-66,ENSG00000117222,RBBP5,"RB binding protein 5, histone lysine methyltransferase complex subunit"
chr1,159900297,159900797,501,*,BRCA_12286,31.5818292,Promoter (<=1kb),1,159900475,159903431,2957,1,124904435,ENST00000657346.1,0,,LOC124904435,uncharacterized LOC124904435
chr1,206909137,206909637,501,*,BRCA_17267,31.58099547,Promoter (<=1kb),1,206904525,206909945,5421,2,9214,ENST00000474041.5,308,ENSG00000162894,FCMR,Fc mu receptor
chr1,10210210,10210710,501,*,BRCA_1238,31.53892578,Promoter (<=1kb),1,10210570,10308597,98028,1,23095,ENST00000377093.9,0,ENSG00000054523,KIF1B,kinesin family member 1B
chr1,180154554,180155054,501,*,BRCA_14489,31.4044531,Promoter (<=1kb),1,180154869,180204030,49162,1,5768,ENST00000367602.8,0,ENSG00000116260,QSOX1,quiescin sulfhydryl oxidase 1
chr1,88992737,88993237,501,*,BRCA_7928,31.33116718,Promoter (<=1kb),1,88983351,88992759,9409,2,494115,ENST00000413769.1,0,ENSG00000213516,RBMXL1,RBMX like 1
chr1,11805831,11806331,501,*,BRCA_1486,31.0972541,Promoter (<=1kb),1,11801205,11805936,4732,2,4524,ENST00000418034.1,0,ENSG00000177000,MTHFR,methylenetetrahydrofolate reductase
chr1,166876123,166876623,501,*,BRCA_13224,30.8751881,Promoter (<=1kb),1,166856510,166876264,19755,2,117143,ENST00000367874.5,0,ENSG00000152382,TADA1,transcriptional adaptor 1
chr1,225875391,225875891,501,*,BRCA_19257,30.83706681,Promoter (1-2kb),1,225871574,225877494,5921,2,9725,ENST00000487817.1,1603,ENSG00000196187,TMEM63A,transmembrane protein 63A
chr1,197902673,197903173,501,*,BRCA_15608,30.83689259,Promoter (<=1kb),1,197902778,197907367,4590,1,388722,ENST00000436652.1,0,ENSG00000203724,C1orf53,chromosome 1 open reading frame 53
chr1,202348382,202348882,501,*,BRCA_16209,30.83040101,Promoter (<=1kb),1,202348699,202592702,244004,1,4660,ENST00000608999.6,0,ENSG00000077157,PPP1R12B,protein phosphatase 1 regulatory subunit 12B
chr1,117605689,117606189,501,*,BRCA_9829,30.79738827,Promoter (<=1kb),1,117596832,117605711,8880,2,100996263,ENST00000440801.5,0,ENSG00000236866,TENT5C-DT,TENT5C divergent transcript
chr1,206612304,206612804,501,*,BRCA_17172,30.79100838,Promoter (<=1kb),1,206602342,206612450,10109,2,1939,ENST00000437518.1,0,ENSG00000143486,EIF2D,eukaryotic translation initiation factor 2D
chr1,1433134,1433634,501,*,BRCA_206,30.71383948,Promoter (<=1kb),1,1430550,1434488,3939,2,102724312,ENST00000454562.1,854,,LINC01770,long intergenic non-protein coding RNA 1770
chr1,156193704,156194204,501,*,BRCA_11879,30.71230641,Promoter (<=1kb),1,156193932,156212795,18864,1,9673,ENST00000423538.6,0,ENSG00000160785,SLC25A44,solute carrier family 25 member 44
chr1,151254457,151254957,501,*,BRCA_10772,30.57543846,Promoter (<=1kb),1,151254709,151267459,12751,1,5710,ENST00000368881.8,0,ENSG00000159352,PSMD4,"proteasome 26S subunit ubiquitin receptor, non-ATPase 4"
chr1,150925956,150926456,501,*,BRCA_10673,30.43323272,Promoter (<=1kb),1,150926263,150941371,15109,1,9869,ENST00000525956.5,0,ENSG00000143379,SETDB1,SET domain bifurcated histone lysine methyltransferase 1
chr1,234724021,234724521,501,*,BRCA_20538,30.42014585,Promoter (<=1kb),1,234724042,234731643,7602,1,100506810,ENST00000437601.2,0,ENSG00000227630,LINC01132,long intergenic non-protein coding RNA 1132
chr1,155244475,155244975,501,*,BRCA_11638,30.37549963,Promoter (<=1kb),1,155239635,155244606,4972,2,2629,ENST00000467918.5,0,ENSG00000177628,GBA1,glucosylceramidase beta 1
chr1,24642864,24643364,501,*,BRCA_3004,30.35653853,Promoter (<=1kb),1,24643200,24673243,30044,1,10250,ENST00000705662.1,0,ENSG00000133226,SRRM1,serine and arginine repetitive matrix 1
chr1,156741012,156741512,501,*,BRCA_12065,30.27080463,Promoter (<=1kb),1,156737303,156741088,3786,2,79590,ENST00000361531.6,0,ENSG00000143314,MRPL24,mitochondrial ribosomal protein L24
chr1,202341794,202342294,501,*,BRCA_16206,30.22905834,Promoter (<=1kb),1,202333010,202341925,8916,2,29089,ENST00000699429.1,0,ENSG00000077152,UBE2T,ubiquitin conjugating enzyme E2 T
chr1,179025568,179026068,501,*,BRCA_14397,30.1754714,Promoter (<=1kb),1,179025804,179050316,24513,1,9917,ENST00000440702.5,0,ENSG00000116199,FAM20B,FAM20B glycosaminoglycan xylosylkinase
chr1,41360879,41361379,501,*,BRCA_4936,30.16603094,Promoter (<=1kb),1,41361922,41383590,21669,1,100132074,ENST00000372591.1,-543,ENSG00000204060,FOXO6,forkhead box O6
chr1,244835051,244835551,501,*,BRCA_21304,30.15073454,Promoter (<=1kb),1,244835616,244843252,7637,1,116228,ENST00000366528.3,-65,ENSG00000203667,COX20,cytochrome c oxidase assembly factor COX20
chr1,155609840,155610340,501,*,BRCA_11691,30.09692383,Promoter (<=1kb),1,155610205,155612316,2112,1,55154,ENST00000488901.5,0,ENSG00000125459,MSTO1,misato mitochondrial distribution and morphology regulator 1
chr1,8878524,8879024,501,*,BRCA_1004,30.06972405,Promoter (<=1kb),1,8868048,8878646,10599,2,2023,ENST00000643438.1,0,ENSG00000074800,ENO1,enolase 1
chr1,204516115,204516615,501,*,BRCA_16730,30.02615689,Promoter (<=1kb),1,204516379,204558119,41741,1,4194,ENST00000367183.7,0,ENSG00000198625,MDM4,MDM4 regulator of p53
chr1,244970488,244970988,501,*,BRCA_21331,30.00435128,Promoter (<=1kb),1,244970423,245087581,117159,1,84288,ENST00000495271.5,65,ENSG00000203666,EFCAB2,EF-hand calcium binding domain 2
chr1,161159202,161159702,501,*,BRCA_12547,29.980863,Promoter (<=1kb),1,161159450,161162368,2919,1,27005,ENST00000492950.5,0,ENSG00000143258,USP21,ubiquitin specific peptidase 21
chr1,227946552,227947052,501,*,BRCA_19567,29.97199164,Promoter (<=1kb),1,227918656,227947932,29277,2,7483,ENST00000272164.6,880,ENSG00000143816,WNT9A,Wnt family member 9A
chr1,147928113,147928613,501,*,BRCA_10332,29.87977566,Promoter (<=1kb),1,147928393,147993339,64947,1,51463,ENST00000488165.5,0,ENSG00000188092,GPR89B,G protein-coupled receptor 89B
chr1,227563572,227564072,501,*,BRCA_19522,29.87124244,Promoter (<=1kb),1,227563580,227654768,91189,1,339500,ENST00000440339.1,0,ENSG00000181450,ZNF678,zinc finger protein 678
chr1,193121710,193122210,501,*,BRCA_15446,29.83637265,Promoter (<=1kb),1,193121983,193237693,115711,1,79577,ENST00000649895.1,0,ENSG00000134371,CDC73,cell division cycle 73
chr1,184386719,184387219,501,*,BRCA_14976,29.79348498,Promoter (<=1kb),1,184387029,184629019,241991,1,81563,ENST00000235307.7,0,ENSG00000116667,C1orf21,chromosome 1 open reading frame 21
chr1,192808706,192809206,501,*,BRCA_15424,29.70621401,Promoter (<=1kb),1,192809039,192810899,1861,1,5997,ENST00000483295.1,0,ENSG00000116741,RGS2,regulator of G protein signaling 2
chr1,153609155,153609655,501,*,BRCA_11171,29.65280284,Promoter (<=1kb),1,153606886,153609337,2452,2,140576,ENST00000368704.5,0,ENSG00000188643,S100A16,S100 calcium binding protein A16
chr1,203089141,203089641,501,*,BRCA_16336,29.64159962,Promoter (1-2kb),1,203090654,203167404,76751,1,134,ENST00000309502.7,-1013,ENSG00000163485,ADORA1,adenosine A1 receptor
chr1,45686908,45687408,501,*,BRCA_5530,29.62827411,Promoter (<=1kb),1,45660417,45687133,26717,2,60313,ENST00000488278.5,0,ENSG00000159592,GPBP1L1,GC-rich promoter binding protein 1 like 1
chr1,149927607,149928107,501,*,BRCA_10446,29.60555265,Promoter (<=1kb),1,149923317,149927803,4487,2,10262,ENST00000271628.9,0,ENSG00000143368,SF3B4,splicing factor 3b subunit 4
chr1,193059241,193059741,501,*,BRCA_15436,29.56929741,Promoter (<=1kb),1,193016103,193059296,43194,2,51377,ENST00000367450.7,0,ENSG00000116750,UCHL5,ubiquitin C-terminal hydrolase L5
chr1,93180233,93180733,501,*,BRCA_8218,29.56588343,Promoter (<=1kb),1,93156040,93180261,24222,2,50999,ENST00000370280.1,0,ENSG00000117500,TMED5,transmembrane p24 trafficking protein 5
chr1,202967050,202967550,501,*,BRCA_16311,29.53840448,Promoter (<=1kb),1,202965887,202967225,1339,2,51706,ENST00000478009.1,0,ENSG00000159348,CYB5R1,cytochrome b5 reductase 1
chr1,1375161,1375661,501,*,BRCA_184,29.48310398,Promoter (<=1kb),1,1373732,1375169,1438,2,54998,ENST00000321751.9,0,ENSG00000175756,AURKAIP1,aurora kinase A interacting protein 1
chr1,145607700,145608200,501,*,BRCA_10104,29.44614053,Promoter (<=1kb),1,145572345,145607858,35514,2,101929780,ENST00000619932.4,0,ENSG00000291005,NBPF25P,"NBPF member 25, pseudogene"
chr1,3900605,3901105,501,*,BRCA_594,29.33010557,Promoter (<=1kb),1,3900437,3906036,5600,1,100133612,ENST00000693306.1,168,ENSG00000236423,LINC01134,long intergenic non-protein coding RNA 1134
chr1,183472121,183472621,501,*,BRCA_14884,29.30103991,Promoter (<=1kb),1,183472216,183529014,56799,1,9887,ENST00000440812.7,0,ENSG00000116698,SMG7,SMG7 nonsense mediated mRNA decay factor
chr1,45491006,45491506,501,*,BRCA_5492,29.29134798,Promoter (<=1kb),1,45329262,45491155,161894,2,4595,ENST00000671898.1,0,ENSG00000132781,MUTYH,mutY DNA glycosylase
chr1,161132539,161133039,501,*,BRCA_12539,29.2176064,Promoter (<=1kb),1,161121744,161132572,10829,2,9191,ENST00000489249.5,0,ENSG00000158796,DEDD,death effector domain containing
chr1,155934229,155934729,501,*,BRCA_11740,29.1917779,Promoter (<=1kb),1,155921385,155934373,12989,2,22889,ENST00000368319.3,0,ENSG00000132680,KHDC4,"KH domain containing 4, pre-mRNA splicing factor"
chr1,151059403,151059903,501,*,BRCA_10730,29.09033285,Promoter (<=1kb),1,151052114,151059574,7461,2,56882,ENST00000483763.5,0,ENSG00000197622,CDC42SE1,CDC42 small effector 1
chr1,193105198,193105698,501,*,BRCA_15441,29.09033285,Promoter (<=1kb),1,193096470,193105414,8945,2,51022,ENST00000367439.8,0,ENSG00000023572,GLRX2,glutaredoxin 2
chr1,155262140,155262640,501,*,BRCA_11647,29.02799438,Promoter (<=1kb),1,155257285,155262227,4943,2,10067,ENST00000465312.5,0,ENSG00000116521,SCAMP3,secretory carrier membrane protein 3
chr1,207321317,207321817,501,*,BRCA_17357,29.02081356,Promoter (<=1kb),1,207321519,207365940,44422,1,1604,ENST00000695822.1,0,ENSG00000196352,CD55,CD55 molecule (Cromer blood group)
chr1,162069414,162069914,501,*,BRCA_12696,28.92697579,Promoter (<=1kb),1,162069691,162370475,300785,1,9722,ENST00000361897.10,0,ENSG00000198929,NOS1AP,nitric oxide synthase 1 adaptor protein
chr1,236281827,236282327,501,*,BRCA_20815,28.82587597,Promoter (<=1kb),1,236235796,236281931,46136,2,56605,ENST00000689343.1,0,ENSG00000086619,ERO1B,endoplasmic reticulum oxidoreductase 1 beta
chr1,203861261,203861761,501,*,BRCA_16539,28.73973881,Promoter (<=1kb),1,203861599,203871152,9554,1,6635,ENST00000414487.7,0,ENSG00000182004,SNRPE,small nuclear ribonucleoprotein polypeptide E
chr1,147670314,147670814,501,*,BRCA_10301,28.68682678,Promoter (<=1kb),1,147655226,147670452,15227,2,51205,ENST00000493129.2,0,ENSG00000162836,ACP6,"acid phosphatase 6, lysophosphatidic"
chr1,225924100,225924600,501,*,BRCA_19287,28.59192214,Promoter (<=1kb),1,225919878,225924250,4373,2,29920,ENST00000343818.11,0,ENSG00000143811,PYCR2,pyrroline-5-carboxylate reductase 2
chr1,222643997,222644497,501,*,BRCA_18794,28.46612964,Promoter (<=1kb),1,222644303,222665823,21521,1,375056,ENST00000340535.11,0,ENSG00000154305,MIA3,MIA SH3 domain ER export factor 3
chr1,52366081,52366581,501,*,BRCA_5958,28.43744271,Promoter (<=1kb),1,52352532,52366156,13625,2,200014,ENST00000491136.6,0,ENSG00000154222,CC2D1B,coiled-coil and C2 domain containing 1B
chr1,204072866,204073366,501,*,BRCA_16567,28.43426702,Promoter (<=1kb),1,204073115,204119859,46745,1,9580,ENST00000367203.8,0,ENSG00000143842,SOX13,SRY-box transcription factor 13
chr1,155194673,155195173,501,*,BRCA_11605,28.41613336,Promoter (<=1kb),1,155194996,155200674,5679,1,105371450,ENST00000447623.4,0,ENSG00000231064,THBS3-AS1,THBS3 antisense RNA 1
chr1,7961349,7961849,501,*,BRCA_853,28.34995025,Promoter (<=1kb),1,7961663,7971048,9386,1,11315,ENST00000460192.5,0,ENSG00000116288,PARK7,Parkinsonism associated deglycase
chr1,156060867,156061367,501,*,BRCA_11793,28.27988815,Promoter (<=1kb),1,156061160,156070504,9345,1,57111,ENST00000361084.10,0,ENSG00000132698,RAB25,"RAB25, member RAS oncogene family"
chr1,201955186,201955686,501,*,BRCA_16090,28.26552294,Promoter (<=1kb),1,201955503,201970664,15162,1,10440,ENST00000367287.5,0,ENSG00000134375,TIMM17A,translocase of inner mitochondrial membrane 17A
chr1,150321253,150321753,501,*,BRCA_10527,28.21654248,Promoter (<=1kb),1,150321479,150335030,13552,1,9129,ENST00000496202.5,0,ENSG00000117360,PRPF3,pre-mRNA processing factor 3
chr1,153566452,153566952,501,*,BRCA_11161,28.21117893,Promoter (<=1kb),1,153561343,153566755,5413,2,6273,ENST00000368709.6,0,ENSG00000196754,S100A2,S100 calcium binding protein A2
